Incident_ID,Type_of_Crime,Severity,Date,Time,Day,Area,Lat,Lon,Street_Light,CCTV,Police_Distance_km,Victim_Age_Group,Arrest_Made,Case_Status,Risk_Label,Is_Real,Source
2111,Attempted Theft & Harassment,Low,01-03-2022,23:30,Sunday,Manjalpur,22.361473,73.242792,No,Yes,4.4,18-25,No,Investigation,Medium,FALSE,SYNTHETIC
2644,Eve-teasing,Low,02-10-2024,12:00,Thursday,Alkapuri,22.342743,73.191099,Yes,No,13.8,35-45,Yes,Investigation,Low,FALSE,SYNTHETIC
2852,Attempted Theft & Harassment,Low,13-10-2024,23:30,Saturday,Alkapuri,22.155279,73.124797,Yes,Yes,11.8,25-35,No,Under Trial,Medium,FALSE,SYNTHETIC
2080,Theft (with harassment),Medium,05-07-2018,06:00,Saturday,Sama,22.17903,73.0887,No,Yes,8.2,35-45,No,Open,High,FALSE,SYNTHETIC
2353,Attempted Theft & Harassment,Low,06-04-2023,23:30,Sunday,Alkapuri,22.380522,73.266739,Yes,No,7.3,Teen,No,Under Trial,Medium,FALSE,SYNTHETIC
2068,Theft (with harassment),Medium,09-12-2022,08:30,Wednesday,Ajwa Road,22.153837,73.066039,No,Yes,13.1,18-25,Yes,Investigation,High,FALSE,SYNTHETIC
2439,Sexual Assault (workplace),High,07-07-2021,23:30,Saturday,Alkapuri,22.152119,73.046988,No,No,6.3,45+,Yes,Investigation,Low,FALSE,SYNTHETIC
2311,Assault & Harassment,Medium,09-03-2025,20:30,Friday,Karjan,22.183576,73.213243,Yes,Yes,13.2,35-45,No,Open,Low,FALSE,SYNTHETIC
2195,Sexual Assault (workplace),High,18-02-2023,08:30,Wednesday,Karjan,22.365659,73.161929,No,No,9.7,45+,No,Investigation,Medium,FALSE,SYNTHETIC
2447,Sexual Harassment (Public Transport),Medium,25-12-2019,23:30,Thursday,Gotri,22.315184,73.104718,Yes,Yes,6,Teen,No,Investigation,High,FALSE,SYNTHETIC
2102,Eve-teasing,Low,22-08-2018,19:00,Sunday,Sama,22.311167,73.274342,Yes,No,1.5,45+,No,Investigation,Medium,FALSE,SYNTHETIC
2595,Rape (motel),High,12-04-2022,20:30,Thursday,Manjalpur,22.337991,73.088278,Yes,No,9.1,Child,Yes,Investigation,Medium,FALSE,SYNTHETIC
2001,Attempted Theft & Harassment,Low,04-03-2025,08:30,Monday,Alkapuri,22.218757,73.085803,Yes,Yes,11.1,Child,Yes,Investigation,Low,FALSE,SYNTHETIC
2681,Attempted Theft & Harassment,Low,05-01-2019,08:30,Sunday,Waghodia,22.210009,73.053408,Yes,No,8.7,Teen,No,Investigation,Medium,FALSE,SYNTHETIC
2052,Assault & Harassment,Medium,06-03-2020,17:30,Saturday,Raopura,22.19486,73.033537,Yes,No,8.1,25-35,Yes,Sentenced,Medium,FALSE,SYNTHETIC
2087,Molestation,Medium,27-11-2018,19:00,Wednesday,Vadodara Railway Station,22.166421,73.098754,No,No,9.6,45+,No,Open,Medium,FALSE,SYNTHETIC
2251,Attempted Rape,High,03-06-2024,15:00,Tuesday,Vasna,22.169739,73.255694,Yes,Yes,10.8,45+,Yes,Open,Medium,FALSE,SYNTHETIC
2841,Eve-teasing,Low,22-06-2025,17:30,Sunday,Akota,22.201711,73.239697,Yes,Yes,11.4,Teen,Yes,Sentenced,Medium,FALSE,SYNTHETIC
2416,Eve-teasing,Low,06-03-2021,15:00,Monday,Padra,22.227844,73.253061,Yes,No,8.2,Teen,Yes,Open,High,FALSE,SYNTHETIC
2083,Rape (motel),High,28-09-2021,15:00,Sunday,Akota,22.201301,73.237454,Yes,Yes,8.4,45+,Yes,Under Trial,Low,FALSE,SYNTHETIC
